1625753528.336964	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753529.836405	VPX2 40;220;dataFile_InsertString "27 ring rew nan";
1625753529.836443	VPX2 27;220;say "sent 27 ring rew nan";
1625753531.3359864	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753532.835436	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753534.3348284	VPX2 28;220;dataFile_InsertString "iti";
1625753534.3348818	VPX2 15;220;say "sent iti";
1625753535.8344555	VPX2 41;220;dataFile_InsertString "28 ring rew 0.33";VPX2 28;220;say "sent 28 ring rew 0.33";
1625753537.333964	VPX2 40;220;dataFile_InsertString "28 cue neu 0.33";VPX2 27;220;say "sent 28 cue neu 0.33";
1625753538.833313	VPX2 40;220;dataFile_InsertString "28 dot neu 0.33";VPX2 27;220;say "sent 28 dot neu 0.33";
1625753540.3328216	VPX2 28;220;dataFile_InsertString "iti";
1625753540.3328702	VPX2 15;220;say "sent iti";
1625753541.832469	VPX2 44;220;dataFile_InsertString "29 ring rew -0.9825";
1625753541.8325217	VPX2 31;220;say "sent 29 ring rew -0.9825";
1625753543.3316956	VPX2 43;220;dataFile_InsertString "29 cue neu -0.9825";
1625753543.3317504	VPX2 30;220;say "sent 29 cue neu -0.9825";
1625753544.8312464	VPX2 43;220;dataFile_InsertString "29 dot neu -0.9825";
1625753544.8313053	VPX2 30;220;say "sent 29 dot neu -0.9825";
1625753546.3307426	VPX2 28;220;dataFile_InsertString "iti";
1625753546.330794	VPX2 15;220;say "sent iti";
1625753547.830233	VPX2 41;220;dataFile_InsertString "30 ring rew 0.33";VPX2 28;220;say "sent 30 ring rew 0.33";
1625753549.3456993	VPX2 40;220;dataFile_InsertString "30 cue neu 0.33";
1625753549.3457534	VPX2 27;220;say "sent 30 cue neu 0.33";
1625753550.8452094	VPX2 40;220;dataFile_InsertString "30 dot neu 0.33";
1625753550.8452647	VPX2 27;220;say "sent 30 dot neu 0.33";
1625753552.3446944	VPX2 28;220;dataFile_InsertString "iti";
1625753552.3447714	VPX2 15;220;say "sent iti";
1625753553.8442075	VPX2 44;220;dataFile_InsertString "31 ring rew -0.9825";
1625753553.8442628	VPX2 31;220;say "sent 31 ring rew -0.9825";
1625753555.3436997	VPX2 43;220;dataFile_InsertString "31 cue rew -0.9825";VPX2 30;220;say "sent 31 cue rew -0.9825";
1625753556.8430429	VPX2 43;220;dataFile_InsertString "31 dot rew -0.9825";
1625753556.8431046	VPX2 30;220;say "sent 31 dot rew -0.9825";
1625753558.3426847	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753559.8419785	VPX2 28;220;dataFile_InsertString "iti";
1625753559.8420298	VPX2 15;220;say "sent iti";
1625753561.3415887	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753562.8411784	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753564.3406053	VPX2 43;220;dataFile_InsertString "32 ring rew 0.5825";VPX2 30;220;say "sent 32 ring rew 0.5825";
1625753565.8400443	VPX2 42;220;dataFile_InsertString "32 cue rew 0.5825";
1625753565.8400786	VPX2 29;220;say "sent 32 cue rew 0.5825";
1625753567.339612	VPX2 42;220;dataFile_InsertString "32 dot rew 0.5825";VPX2 29;220;say "sent 32 dot rew 0.5825";
1625753568.8391354	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753570.3386323	VPX2 43;220;dataFile_InsertString "33 ring rew -0.465";
1625753570.3386734	VPX2 30;220;say "sent 33 ring rew -0.465";
1625753571.8380027	VPX2 42;220;dataFile_InsertString "33 cue rew -0.465";
1625753571.8380442	VPX2 29;220;say "sent 33 cue rew -0.465";
1625753573.3376014	VPX2 42;220;dataFile_InsertString "33 dot rew -0.465";
1625753573.3376548	VPX2 29;220;say "sent 33 dot rew -0.465";
1625753574.8369513	VPX2 28;220;dataFile_InsertString "iti";
1625753574.8370073	VPX2 15;220;say "sent iti";
1625753576.3365152	VPX2 40;220;dataFile_InsertString "34 ring rew nan";
